19.09.2023 00:09:53.488 GMT+0300,1.1125,1.10998,9,9
19.09.2023 00:09:54.163 GMT+0300,1.1125,1.10996,9,9
19.09.2023 00:09:54.389 GMT+0300,1.1125,1.10998,9,9
19.09.2023 00:09:54.976 GMT+0300,1.11244,1.10992,9,9
19.09.2023 00:09:56.999 GMT+0300,1.1125,1.10998,9,9
19.09.2023 00:10:00.002 GMT+0300,1.11239,1.1098700000000001,9,9
19.09.2023 00:10:01.195 GMT+0300,1.11238,1.10986,9,9
19.09.2023 00:10:07.475 GMT+0300,1.11251,1.1099700000000001,9,9
19.09.2023 00:10:10.017 GMT+0300,1.1125200000000002,1.11,9,9
19.09.2023 00:10:11.976 GMT+0300,1.11251,1.1099700000000001,9,9
19.09.2023 00:10:12.476 GMT+0300,1.1125200000000002,1.11,9,9
19.09.2023 00:10:12.977 GMT+0300,1.11251,1.1099700000000001,9,9
19.09.2023 00:10:13.475 GMT+0300,1.1125200000000002,1.11,9,9
19.09.2023 00:10:14.000 GMT+0300,1.11251,1.1099700000000001,9,9
19.09.2023 00:10:20.008 GMT+0300,1.11251,1.10999,9,9
19.09.2023 00:10:20.476 GMT+0300,1.11251,1.1099700000000001,9,9
19.09.2023 00:10:22.008 GMT+0300,1.1125200000000002,1.10998,9,9
19.09.2023 00:10:22.476 GMT+0300,1.11251,1.1099700000000001,9,9
19.09.2023 00:10:30.409 GMT+0300,1.11251,1.10999,9,9
19.09.2023 00:10:36.325 GMT+0300,1.11259,1.11005,9,9
19.09.2023 00:10:36.824 GMT+0300,1.11257,1.11005,9,9
19.09.2023 00:10:44.442 GMT+0300,1.11258,1.11006,9,9
19.09.2023 00:10:45.743 GMT+0300,1.11257,1.11005,9,9
19.09.2023 00:10:53.244 GMT+0300,1.11258,1.11006,9,9
19.09.2023 00:10:53.484 GMT+0300,1.1126,1.11006,9,9
19.09.2023 00:11:01.474 GMT+0300,1.1122200000000002,1.11006,1.2,9
19.09.2023 00:11:01.526 GMT+0300,1.1122200000000002,1.11003,1.2,9
19.09.2023 00:11:04.054 GMT+0300,1.1122100000000001,1.11003,1.2,9
19.09.2023 00:11:18.066 GMT+0300,1.1122200000000002,1.11003,1.2,9
19.09.2023 00:11:25.409 GMT+0300,1.1122100000000001,1.11006,1.2,9
19.09.2023 00:11:32.014 GMT+0300,1.1122100000000001,1.11006,1.2,9
19.09.2023 00:11:33.923 GMT+0300,1.1122200000000002,1.11005,1.2,9
19.09.2023 00:11:56.334 GMT+0300,1.1122100000000001,1.10995,1.2,9.9
19.09.2023 00:11:56.385 GMT+0300,1.11219,1.10995,1.2,9.9
19.09.2023 00:11:56.539 GMT+0300,1.11215,1.10994,1.2,9.9
19.09.2023 00:11:56.805 GMT+0300,1.11233,1.11019,1.2,9
19.09.2023 00:11:57.052 GMT+0300,1.1123200000000002,1.1101,1.2,9
19.09.2023 00:11:57.958 GMT+0300,1.1123200000000002,1.11008,1.2,9
19.09.2023 00:11:58.461 GMT+0300,1.1123200000000002,1.1101400000000001,1.2,9
19.09.2023 00:12:01.017 GMT+0300,1.1123200000000002,1.11015,1.2,9
19.09.2023 00:12:01.492 GMT+0300,1.1123200000000002,1.1101400000000001,1.2,9
19.09.2023 00:12:03.014 GMT+0300,1.1123200000000002,1.11015,1.2,9
19.09.2023 00:12:03.143 GMT+0300,1.11228,1.1101400000000001,1.2,9
19.09.2023 00:12:03.278 GMT+0300,1.11227,1.1101400000000001,1.2,9
19.09.2023 00:12:03.478 GMT+0300,1.11227,1.11013,1.2,9
19.09.2023 00:12:03.646 GMT+0300,1.11239,1.11013,1.2,9
19.09.2023 00:12:03.697 GMT+0300,1.11228,1.11013,1.2,9
19.09.2023 00:12:03.747 GMT+0300,1.11228,1.10992,1.2,9
19.09.2023 00:12:03.849 GMT+0300,1.11215,1.10992,1.2,9
19.09.2023 00:12:03.900 GMT+0300,1.11238,1.11006,1.2,1.2
19.09.2023 00:12:04.003 GMT+0300,1.11238,1.11017,1.2,9
19.09.2023 00:12:05.007 GMT+0300,1.11238,1.11018,1.2,9
19.09.2023 00:12:05.479 GMT+0300,1.11239,1.11016,1.2,9
19.09.2023 00:12:05.731 GMT+0300,1.11239,1.11019,1.2,9
19.09.2023 00:12:07.020 GMT+0300,1.11238,1.1102100000000001,1.2,9
19.09.2023 00:12:07.482 GMT+0300,1.11239,1.11019,1.2,9
19.09.2023 00:12:12.889 GMT+0300,1.11239,1.1102,1.2,9
19.09.2023 00:12:17.665 GMT+0300,1.11228,1.11018,1.2,9
19.09.2023 00:12:17.889 GMT+0300,1.11228,1.1102100000000001,0.9,9
19.09.2023 00:12:18.986 GMT+0300,1.11229,1.1102100000000001,0.9,9
19.09.2023 00:12:19.486 GMT+0300,1.11229,1.1102,0.9,9
19.09.2023 00:12:20.411 GMT+0300,1.11229,1.11034,0.9,9
19.09.2023 00:12:21.983 GMT+0300,1.11228,1.11034,0.9,9
19.09.2023 00:12:22.483 GMT+0300,1.11228,1.11035,0.9,9
19.09.2023 00:12:40.026 GMT+0300,1.11228,1.11034,0.9,9
19.09.2023 00:12:40.483 GMT+0300,1.11228,1.11035,0.9,9
19.09.2023 00:12:40.984 GMT+0300,1.11228,1.11034,0.9,9
19.09.2023 00:12:41.484 GMT+0300,1.11229,1.11034,0.9,9
19.09.2023 00:12:43.028 GMT+0300,1.11228,1.11034,0.9,9
19.09.2023 00:12:43.526 GMT+0300,1.11228,1.11035,0.9,9
19.09.2023 00:12:43.747 GMT+0300,1.11228,1.11017,1.2,9
19.09.2023 00:12:44.985 GMT+0300,1.11228,1.11016,1.2,9
19.09.2023 00:12:45.484 GMT+0300,1.11229,1.11016,1.2,9
19.09.2023 00:12:48.490 GMT+0300,1.11228,1.11016,1.2,9
19.09.2023 00:12:53.991 GMT+0300,1.11229,1.1101400000000001,1.2,9
19.09.2023 00:12:55.994 GMT+0300,1.11228,1.11016,1.2,9
19.09.2023 00:12:56.491 GMT+0300,1.11228,1.1101200000000002,1.2,9
19.09.2023 00:13:04.017 GMT+0300,1.11229,1.1101200000000002,1.2,9
19.09.2023 00:13:04.494 GMT+0300,1.11228,1.1101200000000002,1.2,9
19.09.2023 00:13:10.492 GMT+0300,1.11229,1.1101200000000002,1.2,9
19.09.2023 00:13:12.033 GMT+0300,1.11228,1.1101400000000001,1.2,9
19.09.2023 00:13:14.492 GMT+0300,1.11229,1.1101200000000002,1.2,9
19.09.2023 00:13:15.533 GMT+0300,1.11228,1.1101400000000001,1.2,9
19.09.2023 00:13:20.465 GMT+0300,1.11229,1.1101200000000002,1.2,9
19.09.2023 00:13:25.211 GMT+0300,1.11228,1.11023,0.9,9
19.09.2023 00:13:27.990 GMT+0300,1.11228,1.1102400000000001,0.9,9
19.09.2023 00:13:31.014 GMT+0300,1.11229,1.1102200000000002,0.9,9
19.09.2023 00:13:31.493 GMT+0300,1.11228,1.1102400000000001,0.9,9
19.09.2023 00:13:31.946 GMT+0300,1.11229,1.1102400000000001,0.9,9
19.09.2023 00:13:31.997 GMT+0300,1.11235,1.1100700000000001,1.2,1.2
19.09.2023 00:13:32.059 GMT+0300,1.11235,1.1100100000000002,1.2,9
19.09.2023 00:13:32.161 GMT+0300,1.11229,1.1100100000000002,1.2,9
19.09.2023 00:13:32.212 GMT+0300,1.11243,1.1100100000000002,1.2,9
19.09.2023 00:13:32.263 GMT+0300,1.11243,1.11026,1.2,9
19.09.2023 00:13:32.494 GMT+0300,1.11243,1.1101400000000001,1.2,9
19.09.2023 00:13:33.737 GMT+0300,1.11244,1.11017,1.2,9
19.09.2023 00:13:33.987 GMT+0300,1.11244,1.11016,1.2,9
19.09.2023 00:13:34.526 GMT+0300,1.11247,1.11016,1.2,9
19.09.2023 00:13:36.470 GMT+0300,1.11246,1.11018,1.2,9
19.09.2023 00:13:36.979 GMT+0300,1.11246,1.11017,1.2,9
19.09.2023 00:13:37.273 GMT+0300,1.11246,1.11015,1.2,9
19.09.2023 00:13:37.479 GMT+0300,1.11246,1.11016,1.2,9
19.09.2023 00:13:38.970 GMT+0300,1.11246,1.11017,1.2,9
19.09.2023 00:13:39.220 GMT+0300,1.11246,1.11016,1.2,9
19.09.2023 00:13:40.396 GMT+0300,1.11247,1.11016,1.2,9
